seed,active_label_budget,subspace_name,bank_name,source_roles,train_rows,inner_val_rows,outer_val_rows,prototype_budget,prototype_count,prototype_local_indices_sha256,radius_quantile,inner_radius,outer_radius,inner_distance_mean,outer_distance_mean,uses_final_ood,uses_attack_eval,uses_dev_heavy_query
43,64,MI_H_HHjit,ood,ood_train/ood_val/ood_stress_train/ood_stress_val,4350,4350,4350,32,32,b45425639183c51a0a6e9e8ca4340119a107ee1b0aed59d691a1b4666a19cb43,0.95,6.2728800773620605,6.2728800773620605,1.9693543910980225,1.9693543910980225,False,False,False
43,64,MI_H_HHjit,attack_medium,medium_support_train/val/pseudo_query,46,16,82,32,32,866d50614df1afad93be55446c68703c30b0b2f625d44f05e9549b312b560452,0.95,5.075450420379639,9.916669845581055,2.7689223289489746,5.175967693328857,False,False,False
43,64,MI_H_HHjit,attack_heavy,active_heavy_train/val/pseudo_query,21,8,43,32,21,d9f95ab182e2ec93898dbb3f32a33b0b22f9a724fc1a2f3c420c5daaf0dfb5b2,0.95,1.5551819801330566,10.402048110961914,1.172440528869629,108.3355484008789,False,False,False
43,64,all115,id,id_fit/id_calib,2400,600,600,32,32,dbe5eb5fc066bd2af6c4dd46e6b53c8aff74cd7811a66a6a5b063959f4a75d73,0.95,9.265462875366211,9.265462875366211,5.714221000671387,5.714221000671387,False,False,False
43,64,all115,ood,ood_train/ood_val/ood_stress_train/ood_stress_val,4350,4350,4350,32,32,354503cc80d75dee59950820289ac7ac2155348c54bdecebbcc3f6b6d90b4332,0.95,5098.49853515625,5098.49853515625,8371.068359375,8371.068359375,False,False,False
43,64,all115,attack_medium,medium_support_train/val/pseudo_query,46,16,82,32,32,e4ebdcfd615a124f866a92e67ab5c4f4526d349b533002afa63bfec4677d98d4,0.95,17.863746643066406,41.46613311767578,7.864158630371094,11.88485050201416,False,False,False
43,64,all115,attack_heavy,active_heavy_train/val/pseudo_query,21,8,43,32,21,d9f95ab182e2ec93898dbb3f32a33b0b22f9a724fc1a2f3c420c5daaf0dfb5b2,0.95,5.22724723815918,17.587339401245117,2.665583610534668,111.11460876464844,False,False,False
43,128,MI_dir,id,id_fit/id_calib,2400,600,600,32,32,e581cdfe649cb69cfb8da85108770cc2994763ccf5f9aa3105a3c60b524b8604,0.95,1.924896240234375,1.924896240234375,1.1101666688919067,1.1101666688919067,False,False,False
43,128,MI_dir,ood,ood_train/ood_val/ood_stress_train/ood_stress_val,4350,4350,4350,32,32,80fe49450628ca545212829f025a42925fa1ae60ec8de00af93a0f68d0581359,0.95,4.178420543670654,4.178420543670654,0.6747782826423645,0.6747782826423645,False,False,False
43,128,MI_dir,attack_medium,medium_support_train/val/pseudo_query,46,16,82,32,32,4e02929171f01fded555c64c160b800b3a7fe563de3ee394d6fa84724e8e1bd2,0.95,1.7168331146240234,3.2878363132476807,1.065850019454956,1.5729085206985474,False,False,False
